wrote file for Iteration #: 5682
0,00000000000000000000;0,00000000000000000000;0,00000000000000000000
0,00322580645161290320;0,00540431673994985850;0,00537724642969677900
0,00645161290322580640;0,01081946160400292300;0,01076712567084740300
0,00967741935483871000;0,01627791896446956200;0,01620212209576176000
0,01290322580645161300;0,02183382944186560000;0,02173637632495633000
0,01612903225806451600;0,02756298990491514000;0,02744568522715418500
0,01935483870967742000;0,03356285347054663000;0,03342750191928499000
0,02258064516129032500;0,03995252950389790000;0,03980093576648500000
0,02580645161290323000;0,04687278361831009000;0,04670675238209706600
0,02903225806451613400;0,05448603767533465000;0,05430737362767062000
0,03225806451612904000;0,06297636978472546000;0,06278687761296170000
0,03548387096774194000;0,07254951430444753000;0,07235099869593292000
0,03870967741935485000;0,08343286184066760000;0,08322712748275352000
0,04193548387096775000;0,09587545924776412000;0,09566431082779929000
0,04516129032258065600;0,11014800962831676000;0,10993325183365261000
0,04838709677419356000;0,12654287233311740000;0,12632630985110250000
0,05161290322580646500;0,14537406296115868000;0,14515750047914455000
0,05483870967741937000;0,16697725335964575000;0,16676249556498090000
0,05806451612903227400;0,19170977162398440000;0,19149862320402040000
0,06129032258064518000;0,21995060209779290000;0,21974486773987828000
0,06451612903225808000;0,25210038537289030000;0,25190186976437650000
0,06774193548387097000;0,28858141828930794000;0,28839192611754360000
0,07096774193548387000;0,32983765393527830000;0,32965898988761490000
0,07419354838709677000;0,37633470164724553000;0,37616867041103180000
0,07741935483870967000;0,42855982700985550000;0,42840823327244290000
0,08064516129032256000;0,48702195185596536000;0,48688660030470300000
0,08387096774193546000;0,55225165426663460000;0,55213434958887360000
0,08709677419354836000;0,62480116857113290000;0,62470371545422280000
0,09032258064516126000;0,70524438534693360000;0,70516858847822530000
0,09354838709677415000;0,79417685141971900000;0,79412451548656240000
0,09677419354838705000;0,89221576986337610000;0,89218869955312170000
0,09999999999999995000;1,00000000000000000000;0,99999999999999810000
